IC_1,IC_2,IC_3,IC_4,second
-1.7892628611031318,0.7320260091488014,-0.12823023010257012,-0.06236923717699638,98
-1.3794423794892114,2.6504068665576623,0.5408022885428564,-0.13670566594672315,99
0.22619282462201618,-0.16848066288194552,-0.18442756871947313,5.004653639516262,100
-1.0091436757909902,4.489886040437627,-0.365295456253274,-0.17089192467884204,101
-0.7992458123498086,-0.08887298225754128,-0.01868318523259597,-0.012968575244970542,102
0.05160381345465917,0.019290519454706723,0.7612774829601063,-0.01587421226770842,103
-0.05863447229903365,0.05342695445847795,0.0077332929639363284,-0.001333677203422386,104
-1.3424630278791667,2.8964385070210055,-0.26489823333514373,-0.12493089485222213,105
0.06873257559454383,3.133817850980969,-0.2120840213299991,-0.10163089566125058,106
0.008089423721765854,0.056620145058016214,0.014209466993781119,-4.5581536424569535e-05,107
0.10663071146972412,-0.09296071083162957,2.3694017146395097,0.5524064737305673,108
0.040772126929058385,0.03283449125984021,0.5594484630325188,0.0005912899247834402,109
0.008428682920796222,0.056235465237072804,0.010316507760312411,0.012360216161486635,110
0.007352688256807535,0.057345810369560275,0.011278757952188146,-0.012307210911817681,111
0.12220838157626056,-0.04127891769105681,1.9734377579528182,-0.041557064390848955,112
2.669517351638518,0.19227200641383435,0.11637836376186324,0.0548367076568268,113
-0.15581826392188228,-0.2457830341666122,-1.1285221400684518,0.04686088099523022,114
2.184334758328087,0.21516054007043878,-1.330101638697807,0.07786330641370603,115
0.27448658696425804,0.06986854202502596,0.019167916792332693,0.017878395959348512,116
0.007352656547235046,0.05734584309144139,0.011278786309710012,-0.012307937861116855,117
0.49982758242610426,0.11854258467127915,-0.6501500219726455,0.013114835120005608,118
-0.00025858579160793207,0.06378163971713915,-0.1291116491405871,0.0029910590033955966,119
-0.015361152799326558,0.07673765669238962,-0.3883970220875982,0.0084847119703116,120
0.01506839927757709,0.14186474879216623,0.0049088991572185416,-0.0026622565711657636,121
-0.0477891240205645,1.6736599018494074,-0.06312512630220324,0.01724599284768861,122
-0.09739439878662952,-1.191106434752964,0.09717552100084124,0.03946937575250364,123
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,124
1.0044560548672543,-0.20864031781760636,4.160880524167421,1.9101609257627348,125
-1.7096321008500435,1.697053054765048,-0.19117861505104808,-0.10529595542522437,126
-0.3022921020679569,-1.8310573961077188,-0.30609323850378084,-2.378408963638408,127
-0.7419873115293667,-2.5425574643359545,0.14681524328924192,0.08315037456834364,128
2.4779736142515656,-2.116763547411768,-0.7065087988068305,0.1517850111741193,129
0.004956495756268961,0.024539968445004667,0.00962838345737972,0.0011237769780502534,130
0.5353945097489294,1.575127282418794,-0.04729006209578778,-0.0397798776376986,131
0.1305038944454725,1.5075428948567156,-0.08622006439865625,-0.04590538094980366,132
3.1803529861794884,0.29828613345126354,-1.3714300508447526,0.09919576992081114,133
0.04426488025236255,0.025586359301044706,0.635280489772249,-0.013204629531198152,134
-0.30749977808692824,-3.683269743541604,0.2623596667403353,0.13070963368674732,135
-0.3660241960408115,-2.455198833769895,-2.3995565406185717,0.138463400525637,136
-5.261792821628628,1.1274137176740529,-0.20073552817386028,-0.16792628817935926,137
5.3986184570292375,0.3295395134295211,0.255705624126458,0.11033900883149982,138
-5.863987116650168,-2.8348958822115713,0.012199182844008529,-0.035164789405014205,139
3.6465161927236727,0.31756408759803156,0.7762839825300744,0.057191428671886334,140
-4.6760749553537995,-2.8388748633467378,-0.009751765128110726,-0.006750996775473762,141
-0.08885193602687436,-1.0898564490576046,0.09016712182676437,0.036269136150362785,142
0.05365146389414922,0.6345430475091702,-0.0768043175317395,-0.01714677708400714,143
0.19962884643423348,0.5095088006360545,2.4389536849730953,-0.08277751066073197,144
-0.0016324367960703647,0.12108091457515424,-1.2862301877113549,0.02906782905139988,145
-1.7098465592173302,0.12328633824293689,-0.07958466742079766,-0.04023300907131946,146
-0.1366044117664746,0.18112303094797344,-2.431063681684954,0.002465844119444051,147
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,148
-0.43385241097930555,-2.1567412611396315,0.39053941177774965,-5.299823085198883,149
0.011462953492441226,-0.5245726618309571,-0.16330644413943912,0.024841527909002622,150
0.0719570348412314,-0.008283022284603057,0.06121857771818761,1.3298804140441622,151
